name,DIFF,LipidIon,LipidGroup,Class,FattyAcid,FA1,FA2,FA3,FA4,IonFormula,CalMz,RT-(min),QCRSD,Fold Change,P-value,VIP,AdSemetab1,AdSemetab10,AdSemetab2,AdSemetab3,AdSemetab4,AdSemetab5,AdSemetab6,AdSemetab7,AdSemetab8,AdSemetab9,MaSemetab10,MaSemetab11,MaSemetab12,MaSemetab14,MaSemetab3,MaSemetab4,MaSemetab5,MaSemetab6,MaSemetab7,MaSemetab9,OaSemetab1,OaSemetab10,OaSemetab2,OaSemetab3,OaSemetab4,OaSemetab5,OaSemetab6,OaSemetab7,OaSemetab8,OaSemetab9,QC1,QC2,QC3,QC4
POS891,,Hex3Cer(d45:0+O)+H,Hex3Cer(d45:0+O)+H,Hex3Cer,(d45:0+O),(d45:0+O),,,,C63 H122 O19 N1,1196.86056,10.04494479,0.079366657,1.086894823,0.488662564,0.164147633,73645.38911,101277.927,140214.0414,93682.42601,110060.5938,126023.55,117152.84,123107.7943,118986.0522,178629.6961,125558.487,194106.0658,117834.9817,133286.3285,135821.1558,86781.67552,154797.6434,77853.30232,95422.77168,164095.3835,127641.9894,45157.06336,178348.9755,174316.576,146465.0869,148950.0958,187731.6815,156418.813,119515.0825,116904.8956,125057.279,127750.9843,109324.7845,131658.4101
POS892,,Hex3Cer(d48:0+O)+H,Hex3Cer(d48:0+O)+H,Hex3Cer,(d48:0+O),(d48:0+O),,,,C66 H128 O19 N1,1238.90751,11.1870777,0.08403266,0.848326653,0.468975134,0.119756467,56201.63888,121871.0003,133570.8896,15193.01662,36026.01292,151367.5682,114532.7057,220786.928,62874.34477,169880.6157,99456.63134,107980.9904,114522.7981,48484.60931,75550.17003,89620.03889,114594.2522,68883.04042,65338.36637,133717.0446,186876.4929,23356.89312,150778.147,124018.7992,154974.1319,170894.8622,101967.9591,126917.3175,108317.4093,123013.4898,114769.8645,140579.4051,125000.1969,125585.0009
POS893,,Hex3Cer(d48:3)+H-H2O,Hex3Cer(d48:3)+H-H2O,Hex3Cer,(d48:3),(d48:3),,,,C66 H120 O17 N1,1198.85508,9.278820129,0.138072963,1.665253631,0.041362861,0.21807454,6854.092303,70565.02974,31720.65866,54530.40852,52556.7723,66806.53433,56791.31676,41107.99265,16515.16017,106596.4916,49547.66166,125244.6555,62814.16364,164316.191,97322.28055,87020.37614,75194.10785,42974.60925,93047.24675,41880.56964,31471.15413,21050.70583,62369.90508,44490.13087,129625.9017,195775.1722,82684.03879,96624.00856,125463.6609,98263.75377,98091.17786,101337.677,101483.2732,74571.82312
POS894,,Hex3Cer(d49:3)+H-H2O,Hex3Cer(d49:3)+H-H2O,Hex3Cer,(d49:3),(d49:3),,,,C67 H122 O17 N1,1212.87073,10.10911301,0.117516593,1.319596561,0.011096293,0.281722487,247147.8013,147466.1239,206397.6242,188344.9855,222827.385,207000.287,80691.08493,134627.2746,170172.6957,192233.5085,244045.1824,332121.2669,234997.6632,187862.3329,200429.077,198672.7225,244109.3867,220640.6933,234583.8881,273732.4221,147440.7354,260625.3155,127039.8772,173823.1803,106304.619,110565.8883,170899.6563,239288.051,171129.9937,283035.4612,166876.0743,171974.6111,134853.0744,177506.5366
POS895,,Hex3Cer(d49:5)+H-H2O,Hex3Cer(d49:5)+H-H2O,Hex3Cer,(d49:5),(d49:5),,,,C67 H118 O17 N1,1208.83943,9.032389168,0.08043178,0.735433034,0.117838587,0.237704053,69176.39543,167247.5125,69842.92916,50398.73663,71028.13983,194066.0616,153824.6479,153647.7,145911.7834,205421.8349,118055.5985,116907.3554,63408.51576,101982.568,110461.6223,105140.1252,143685.9804,60025.853,47926.89091,74175.83931,132666.61,81184.40783,199076.6812,171149.7881,139363.5651,193907.1191,149187.3006,135874.2453,99847.82358,186191.9791,140254.4411,130095.1557,156970.6334,137459.6607
POS896,,Hex3Cer(d24:1_26:6)+H-H2O,Hex3Cer(d50:7)+H-H2O,Hex3Cer,(d24:1_26:6),(d24:1),(26:6),,,C68 H116 O17 N1,1218.82378,8.968702829,0.284652577,1.198747503,0.480292512,0.037380481,20270.49414,49449.10127,26699.23794,35827.53841,7577.802343,36470.51486,27148.71592,27175.24736,37023.86567,39998.0513,26933.8212,76109.19331,2884.717853,45674.6015,32530.41107,73406.12732,33576.79495,5600.14985,40467.6489,31599.89829,21249.25243,46106.82118,12202.09345,24870.23145,58215.64691,53699.50733,19536.55253,23923.94429,13693.3483,52000.81929,32038.70423,60670.95929,42762.10752,37984.13455
POS897,,Hex3Cer(m19:0_23:2)+H,Hex3Cer(m42:2)+H,Hex3Cer,(m19:0_23:2),(m19:0),(23:2),,,C60 H112 O17 N1,1118.79248,12.91914219,0.035213648,0.580153456,0.000379452,0.13190873,7505.060758,17937.88738,14749.37898,12336.05085,13834.23533,14341.51466,21543.75775,13373.40036,9985.370383,11630.3231,8865.782608,9133.248521,8593.569631,8809.390249,7069.998867,7665.698105,7913.881341,6710.020713,5021.366785,9835.551108,5704.350728,7417.523252,14267.82192,10583.92792,7949.675022,11547.2157,8505.2126,8055.763923,9009.337814,8534.557599,12714.2029,12492.00948,11795.82123,12726.96431
POS898,,Hex3Cer(m19:0_23:3)+H,Hex3Cer(m42:3)+H,Hex3Cer,(m19:0_23:3),(m19:0),(23:3),,,C60 H110 O17 N1,1116.77683,11.8506795,0.030181269,0.572402314,0.000496676,0.18356436,13106.93372,35647.78759,21987.30263,23427.93283,22230.32416,28293.04171,38544.00446,30892.88282,19675.89454,21354.97157,17012.18084,15509.42029,14796.47262,17372.21838,14241.77656,11806.28089,13153.48205,12482.97366,11233.1641,18446.82083,11757.38094,11486.04337,19809.78655,17737.60837,11630.52686,17138.30387,16234.61302,14257.43133,14319.8867,15772.68699,22947.11688,23854.09803,22294.28885,22507.86657
POS899,,Hex3Cer(m45:1)+H,Hex3Cer(m45:1)+H,Hex3Cer,(m45:1),(m45:1),,,,C63 H120 O17 N1,1162.85508,10.054,0.014077776,0.941996997,0.564756551,0.415710689,543928.366,800282.9761,890983.519,488322.701,476900.6605,883450.4399,733504.8336,861233.1932,750773.0141,941782.3881,771953.0813,854922.3113,856253.6422,598459.3623,690427.335,569879.4846,685139.2826,443821.384,569788.8383,902967.8361,872840.0959,405928.7573,1013759.356,890003.969,967188.1848,911813.8439,914074.5895,1002793.499,862641.0934,909626.0799,883770.2768,889751.5473,889756.2938,863583.6812
POS90,,Cer(d22:0_18:0)+H,Cer(d40:0)+H,Cer,(d22:0_18:0),(d22:0),(18:0),,,C40 H82 O3 N1,624.6289205,13.3374705,0.103477222,0.900359547,0.179911205,0.367289802,242100.1136,368972.4757,342753.7881,286706.3663,327342.9136,375250.0542,289977.0938,350102.7577,375838.4592,276829.7911,285159.8072,265685.2324,259935.6436,340672.1923,386282.789,210099.0032,305227.4342,247635.8371,251997.7022,360754.2399,275622.1472,259299.556,334182.3884,229399.5751,334698.9828,276003.3499,329542.6218,248021.4735,271798.3602,234365.4778,369526.1886,369866.6746,294125.2696,352726.5575
POS900,,Hex3Cer(m46:3)+H,Hex3Cer(m46:3)+H,Hex3Cer,(m46:3),(m46:3),,,,C64 H118 O17 N1,1172.83943,9.232059335,0.08206267,1.647833556,0.038996208,0.247215698,62633.49542,52341.10059,16413.30833,63323.22954,23751.52738,65043.21403,69321.71596,80118.28647,14177.827,176267.5557,66763.27418,171390.5443,70184.9093,119854.02,100419.4821,119257.8015,130876.6637,89275.1065,96362.24914,62860.98685,62239.78235,43975.24069,145355.5684,133020.0157,213240.6901,211701.1144,155265.8445,136458.3037,109280.1264,167262.447,147800.1603,135278.1496,139214.1108,121073.3061
POS901,,Hex3Cer(m47:3)+Na,Hex3Cer(m47:3)+Na,Hex3Cer,(m47:3),(m47:3),,,,C65 H119 O17 N1 Na1,1208.837025,9.014,0.082727969,0.739357863,0.12304815,0.235510937,69666.09067,163851.5377,70240.72345,50729.42013,71391.0387,195293.4344,154068.6788,154566.305,144171.1119,206665.5767,118596.3418,117278.3164,63738.47147,102429.4117,111527.1265,105478.1285,144662.484,60418.3133,48204.19284,74521.36305,133483.5753,78860.88641,200169.2262,171854.3953,134870.8713,194748.7461,147195.5746,136307.8055,98432.00018,211022.6497,140596.504,130770.8878,157969.7233,136616.9918
POS902,,Hex3Cer(m22:0_25:4)+H,Hex3Cer(m47:4)+H,Hex3Cer,(m22:0_25:4),(m22:0),(25:4),,,C65 H118 O17 N1,1184.83943,9.13271134,0.080780561,0.669605982,0.166453906,0.307456188,80855.69706,207719.3026,75491.75414,78479.32094,61626.31001,200248.2167,153541.7001,168011.4509,289886.1952,72993.09619,126144.4836,61134.1198,28387.47971,153189.1019,236720.1666,96549.89222,86394.59001,63522.68657,32587.61115,45354.17438,129970.6382,146352.1816,64853.04054,67991.56405,208901.1533,32950.12812,124234.6706,55006.39274,119666.481,58442.86458,112308.1783,99202.24328,102921.3523,92618.24842
POS903,,Hex3Cer(m22:0_25:5)+H,Hex3Cer(m47:5)+H,Hex3Cer,(m22:0_25:5),(m22:0),(25:5),,,C65 H116 O17 N1,1182.82378,9.192233144,0.429157509,1.201060588,0.276443314,0.141885875,38940.94867,26277.29532,78873.68232,51732.27296,67649.01025,31147.89187,49498.5013,54704.39427,60475.64916,95829.18687,45821.10154,69037.33807,94529.43443,83820.35537,33397.89684,45824.3189,74296.46737,48430.04709,68350.74577,103235.6572,50366.42682,37857.64981,54549.41636,45986.61116,36947.71114,19713.39867,30125.90064,57078.86873,28452.25377,30136.2007,55446.95994,59755.88033,17390.47354,60590.57679
POS904,,Hex3Cer(m48:1)+H,Hex3Cer(m48:1)+H,Hex3Cer,(m48:1),(m48:1),,,,C66 H126 O17 N1,1204.90203,11.164,0.019743632,0.797289173,0.333068783,0.315666275,221848.9108,624844.2776,531571.2765,106882.0185,129709.0814,889244.8541,754678.1912,917517.3127,329326.5718,863685.2141,609628.8002,426221.6996,523689.0125,282238.8188,479832.2848,415706.2044,443648.4383,284416.577,226626.1336,588882.9328,1114508.676,108266.9528,679643.2024,570471.5734,1121502.808,845914.0704,637034.8569,548216.5305,681394.9772,563154.4145,651994.266,651873.3695,645180.4978,625082.1693
POS908,,LPC(14:0e)+H,LPC(14:0e)+H,LPC,(14:0e),(14:0e),,,,C22 H49 O6 N1 P1,454.3292035,1.529790587,0.309793185,0.624844536,0.000381091,0.145283293,15311.70198,19324.08775,12833.21044,12130.05593,15973.56769,17846.86967,18738.73257,16285.61539,16976.33015,17186.00924,6050.02046,14676.88151,9329.368654,16656.38907,11916.93518,6912.422388,6682.642774,8300.860684,7566.085596,13511.97722,12009.82308,10553.20499,20279.11806,11238.7968,22720.37047,15854.05388,13221.74502,15863.1078,8090.549728,8436.826843,16502.55326,18889.32627,8359.137971,17574.71756
POS91,,Cer(d18:0_22:0)+H,Cer(d40:0)+H,Cer,(d18:0_22:0),(d18:0),(22:0),,,C40 H82 O3 N1,624.6289205,13.99208071,0.14237792,1.139742839,0.69971468,0.018533877,23448.43203,39274.97112,58818.87233,37079.26345,24790.79093,29261.74864,38083.38984,29655.34996,35316.10638,28848.73727,27673.98044,11538.20503,26073.14548,19712.13578,131722.1937,37642.60938,20735.64678,77568.92595,13291.07365,26772.00645,43720.81025,18636.20164,27940.69702,29867.87067,19186.91204,30947.42465,24547.7574,20056.48082,20809.5359,23484.55439,51955.00241,50169.41095,37788.087,51901.572
POS911,,LPC(15:0)+H,LPC(15:0)+H,LPC,(15:0),(15:0),,,,C23 H49 O7 N1 P1,482.3241185,2.429,0.157680541,1.127982625,0.862641082,0.08246245,3071.174591,12464.55823,4991.615423,89272.18089,88955.08065,7035.600954,7452.528991,8892.364201,7862.565637,9688.475309,6710.680071,12139.35755,10905.11481,4836.379875,132039.5692,4307.526646,6063.67434,6320.186966,8273.709066,78765.60834,3467.219517,7600.816169,5117.387185,5753.994174,15919.61255,6178.22268,8458.714869,7521.856279,134249.4104,6508.441826,13206.08186,9864.043769,11068.31963,9350.654074
POS92,,Cer(d40:0)+H,Cer(d40:0)+H,Cer,(d40:0),(d40:0),,,,C40 H82 O3 N1,624.6289205,14.61698457,0.303831119,0.771009014,0.418551732,0.054279697,8594.320026,34867.22981,9137.294158,8167.152324,21085.08247,2950.172328,7677.65725,5583.051875,4644.235453,15192.33496,9154.27429,7775.393072,9850.16444,9938.812299,6795.284024,12891.90854,6620.180306,6547.58797,16629.06313,4698.161764,26062.68262,2692.164702,1929.153041,11483.28854,23376.18095,13889.21853,16079.91012,21422.69968,2555.103071,7305.563415,36567.64618,16949.33197,33796.06924,36329.13682
POS929,,LPC(16:1e)+H,LPC(16:1e)+H,LPC,(16:1e),(16:1e),,,,C24 H51 O6 N1 P1,480.3448535,1.515149384,0.038000394,1.043934963,0.804381368,0.058847938,44227.00185,155329.991,105766.4465,39208.87349,56881.13408,80785.11909,98881.47338,54796.38894,72876.92991,163428.6849,105426.3031,94200.01742,107029.6448,134629.2199,70122.1388,71379.85224,80594.77522,87102.77029,74899.67381,85116.93279,43414.33682,72470.09367,145257.7136,124041.0816,146970.3268,250117.9468,87080.27036,79565.09598,81232.86148,84893.60242,122086.1572,113732.3615,124339.5476,120194.5732
POS93,,Cer(d40:0)+H,Cer(d40:0)+H,Cer,(d40:0),(d40:0),,,,C40 H82 O3 N1,624.6289205,15.29920931,0.264537782,0.653937133,0.157665789,0.082670032,445.7245152,18872.92853,18875.62573,19318.67996,6686.259484,5023.15203,8573.9977,23004.04083,15933.32857,26794.98872,6018.534988,16118.47237,5929.359305,6250.587,2644.549058,15968.89873,21059.8995,7920.461157,9308.523777,2639.477809,5174.408042,935.7598762,10736.07304,4539.390044,13731.93435,7818.25972,11640.79804,8233.657763,4841.246542,26436.69098,9530.703552,11468.11476,7745.734272,14413.00626
POS933,,LPC(16:2e)+H,LPC(16:2e)+H,LPC,(16:2e),(16:2e),,,,C24 H49 O6 N1 P1,478.3292035,1.76909734,0.032046709,0.696424692,0.030406793,0.584093154,315737.3506,474615.3726,385322.5615,216603.5397,205886.1639,397566.8737,573927.9668,437800.8408,481803.849,680289.9557,320531.2945,341110.8292,270515.13,473366.0528,282847.5085,251815.3643,243059.976,336432.921,179082.0875,205019.525,358574.4497,278771.0316,648581.9415,708044.6343,622464.8802,784865.634,513153.0068,417131.0153,443607.1088,478404.8077,527694.1914,527629.9878,527974.2504,494474.5915
POS934,,LPC(16:2e)+H,LPC(16:2e)+H,LPC,(16:2e),(16:2e),,,,C24 H49 O6 N1 P1,478.3292035,10.089,0.442671102,1.057329379,0.847912082,0.037979678,9336.851612,13419.08241,15727.45456,13367.49887,9415.9526,3510.833488,0.115793574,0.040300283,6097.658469,7814.316136,8787.04514,4291.144484,10364.03807,4488.969649,18148.98317,8637.006174,6653.560433,2757.292307,4963.152443,14109.84996,6377.389823,6462.55909,9982.196314,10506.07943,7791.256774,15211.08644,5791.060694,13486.29925,1588.191948,8952.996669,4217.185557,4981.329318,1890.066338,6595.710675
POS94,,Cer(d40:0)+H,Cer(d40:0)+H,Cer,(d40:0),(d40:0),,,,C40 H82 O3 N1,624.6289205,16.25215935,0.487911737,0.625999431,0.225493507,0.212156794,74528.45082,43397.16749,90782.62829,22639.22926,271231.0063,14799.6439,57459.8639,91076.8274,47494.89197,90907.13005,52927.55275,64628.89934,37082.82195,28812.88301,41278.67865,19819.52957,61413.30598,71295.95506,90925.17622,35317.08162,82813.15807,34597.93383,14845.35061,63620.15903,29956.92149,70585.14016,33140.79565,57047.98261,10938.82255,75860.84898,37639.39513,48849.46944,20876.20358,73428.6179
POS943,,LPC(18:0)+H,LPC(18:0)+H,LPC,(18:0),(18:0),,,,C26 H55 O7 N1 P1,524.3710685,4.080023521,0.444081796,0.576074786,0.315392118,0.139419807,29614.46512,16295.0334,174729.6658,8190.928999,6154.196321,20008.3371,33181.70662,19197.61462,41642.65977,39220.55004,4270.202474,9243.761189,24518.63597,40371.8692,26987.22537,27378.06723,19815.04835,28665.64154,27720.27259,14681.76173,22425.8582,20522.95182,21136.56483,29611.74668,12512.60349,21717.05586,27876.25816,13649.28447,17033.08724,30621.4571,28847.15755,23323.57574,52962.47143,22947.60685
POS944,,LPC(18:0)+H,LPC(18:0)+H,LPC,(18:0),(18:0),,,,C26 H55 O7 N1 P1,524.3710685,4.399227369,0.815512147,1.18643017,0.629671699,0.013594856,8423.593251,15648.34271,24736.13811,3242.601462,17399.03678,15381.21878,26990.61821,28482.58491,46239.52231,25922.99961,12092.51071,11678.01297,13338.4019,62605.98935,70874.34724,11301.92983,14621.74789,25305.59928,20883.97009,9374.341607,38699.11049,15587.97797,38340.19292,395261.5382,14054.78885,14748.85076,7349.13796,14399.52606,156261.7885,16013.18833,28030.96638,9483.77903,68950.67716,20683.16756
POS945,,LPC(18:0)+H,LPC(18:0)+H,LPC,(18:0),(18:0),,,,C26 H55 O7 N1 P1,524.3710685,5.242,0.217987541,0.339396722,0.380997828,0.070394912,130.76493,525.996592,850.9953554,6508.39333,1027.727431,391.5289575,4574.028414,1892.893466,52726.22342,4155.261536,727.4629365,278.3854242,566.8668868,1050.341843,1049.035829,271.9284373,371.5575444,764.7616751,2477.454986,17144.79212,15754.16496,8087.883843,1651.99482,1198.502733,868.0523036,570.9455723,2427.084653,607.6947252,46591.84625,724.6515825,1299.271609,867.3360055,919.0099612,841.8105183
POS946,,LPC(18:0)+H,LPC(18:0)+H,LPC,(18:0),(18:0),,,,C26 H55 O7 N1 P1,524.3710685,6.488230097,0.423132571,0.888589832,0.84463402,0.018290229,371.7118692,4278.477381,328.9568523,736.6485812,140.1139433,922.89029,1610.74133,602.4163593,3607.488446,5475.774043,2885.193004,485.0034126,431.7329092,1158.438795,8565.298211,277.9820037,685.1943408,704.4091498,376.3281185,491.875962,243.9019073,3064.721071,1801.519954,214.3006053,3900.181156,837.4192345,1360.453387,723.7132515,2323.776174,634.2533908,754.3559729,1247.614515,664.9114019,467.9336722
