KO_ID,AdFeMg1,AdFeMg2,AdFeMg3,AdFeMg4,AdFeMg5,AdFeMg6,AdFeMg7,AdFeMg8,AdFeMg9,AdFeMg10,AdFeMg11,AdFeMg12,AdFeMg13,AdFeMg14,AdFeMg15,MaFeMg1,MaFeMg2,MaFeMg3,MaFeMg4,MaFeMg5,MaFeMg6,MaFeMg7,MaFeMg8,MaFeMg9,MaFeMg10,MaFeMg11,MaFeMg12,MaFeMg13,MaFeMg14,MaFeMg15,OaFeMg1,OaFeMg2,OaFeMg3,OaFeMg4,OaFeMg5,OaFeMg6,OaFeMg7,OaFeMg8,OaFeMg9,OaFeMg10,OaFeMg11,OaFeMg12,OaFeMg13,OaFeMg14,OaFeMg15
K07320,184.2355176,172.5503895,83.56950632,44.0951772,109.0122599,81.59708824,121.3457693,63.97848448,24.27227039,346.1031397,187.5609047,186.2943631,190.6666702,35.21455212,116.4022812,269.6233469,85.3127467,169.7862672,83.83429019,119.3378785,71.09256846,80.69506292,107.0766601,240.4419067,69.37306876,83.10339759,46.85660382,133.2263684,77.32359074,86.56643472,6.852215265,34.53335547,39.26210676,55.36220262,50.3734251,39.27914563,34.44096824,108.9148406,30.98242267,246.8665501,68.3153207,23.13007999,82.97893419,36.35472174,130.9787763
K07321,3207.136707,2878.671206,3972.993523,2732.353012,1430.267995,2352.733375,2153.619841,1998.01448,3594.218952,1963.03531,2447.954787,2297.199469,2774.806463,3409.506134,2137.457438,2816.974818,2943.010106,3051.921391,2388.669786,3543.15013,2408.371769,2767.277554,3256.095594,2830.846613,2867.303539,2984.875061,2163.577392,2969.67285,2785.592265,2616.257113,3449.146133,2195.029389,3103.518412,1914.848434,4693.439934,3810.946187,3916.466053,2761.032014,4276.349712,3074.204633,3283.116572,4401.999944,2744.372191,4305.495869,3733.389244
K07322,2151.063236,1111.32367,497.6078364,2131.516023,2073.566709,798.0867386,1244.463161,728.7754698,1641.05457,1808.487635,1619.674924,1121.556726,1895.496346,953.9841835,1077.033251,642.59695,597.3111917,546.4485172,473.6483537,1035.077544,167.0826171,337.7296541,413.1943086,892.687203,307.0006068,415.0559039,782.0894927,503.6353329,350.33582,324.0577536,1903.554221,94.89791012,472.8507293,626.693252,965.5872538,815.6032583,1197.136578,461.2884728,650.6269788,1029.059445,664.2726619,755.2980686,1097.989539,379.4526389,586.2085488
K07323,283.8674499,195.5928108,110.7054417,88.34178968,218.9189174,166.204148,137.8550788,113.7875637,47.69073028,456.8170517,253.5347149,255.3838439,290.0708283,115.6668428,178.702572,308.1738641,116.428683,246.9314468,104.8091656,227.7296083,74.44202771,98.80119297,101.3824709,292.2217211,97.08280321,129.3027482,98.90272809,195.3366344,122.518954,79.03796543,33.0229606,39.55588257,51.3220601,72.72838092,88.52336644,137.5965798,127.6615866,111.4924374,124.3845401,317.5459752,75.31800001,43.21797551,139.8367957,52.79337687,140.0327623
K07326,7.981441872,8.090784541,3.052845456,257.6967975,44.10958593,10.86934282,53.15782977,0.603800648,0.640333664,3.937579197,24.71863039,7.611763559,45.90935762,1.414617678,2.691234939,0,12.71692536,0,0,0,0,0,0,0,0,0,0,2.536251071,0,1.504733143,0,0,0.585652607,0,3.206440642,0.521193678,33.30275407,0,0,0,8.519955409,1.06626059,0,0,0.685181553
K07332,224.2056213,399.4139849,477.4707036,376.4452887,161.4128006,220.5639437,116.3186737,242.8989134,223.8445788,95.89892453,245.1098178,334.5605943,406.698175,307.6519195,156.504099,222.69105,224.1558317,185.7669065,107.1461073,85.26496461,106.757041,537.9079079,205.497513,117.622166,250.8450284,134.3298385,265.2255911,243.7489037,162.2144294,222.5045566,5.940068558,420.5794582,178.4920538,122.6468693,120.365378,111.7993992,248.3231895,241.7865649,122.9893532,335.558581,279.4553398,87.74991126,158.8201156,442.3824754,508.3520837
K07333,211.4241114,444.8766679,497.5893231,350.03118,250.2897097,287.7891232,65.0445834,214.9233574,204.0629292,105.2792436,285.0064772,362.4094352,764.0953183,269.3645934,181.8097282,169.1824663,224.2738152,201.4481312,108.0735115,68.28974574,84.48588661,604.4709806,151.2010738,111.1039004,252.7916385,111.7205837,385.1206497,252.4481782,109.1350789,225.1938771,3.826827578,377.7669575,159.0018538,117.4395042,96.71038711,104.322799,259.9703678,251.5591747,101.5828404,306.0923285,325.0266163,95.13712919,198.0450375,600.0936391,838.6275894
K07334,849.3283116,243.3469495,213.3485629,653.8739242,355.0771853,480.9363977,228.7020312,750.2467676,654.0362664,775.9124418,300.5793415,454.2808867,126.0595539,1170.377808,716.1300371,451.4148054,562.251242,563.173242,512.3880674,728.7557986,264.6826288,304.3738059,414.1020885,588.9864367,394.8607995,494.0655884,759.3001697,437.7316778,518.8737038,500.1155667,497.036542,123.0803498,567.9067786,482.0563178,795.0439309,398.2088063,736.2915091,592.9903279,296.4877029,391.4730945,492.1587409,341.9354699,380.8067585,427.9144111,392.4744805
K07335,11715.91801,12348.6584,13748.04307,11728.00452,10435.16233,13100.65561,10186.37607,12203.40683,8044.935414,7743.851706,11825.72641,12613.45073,10114.62637,13812.49542,13128.05673,14006.06535,13324.66956,13921.83444,13892.37634,13243.12082,14800.49463,13735.97661,14718.88642,12345.64801,14545.22104,14308.16342,12676.13783,13819.02311,10986.11079,12568.17369,10767.77786,12886.71393,13320.33781,12606.4932,12838.45242,12665.93943,12614.5979,13014.50951,13399.63202,13790.24859,14018.27289,14013.77354,13709.86542,13851.7054,14696.59432
K07336,192.6363523,113.3185964,63.52587702,49.28512977,89.5366102,69.183664,74.07238575,48.77917366,11.75694596,329.9548676,149.9227397,203.8735886,182.4242642,20.77864655,86.89843964,263.5490304,62.50933891,157.0391315,78.01820685,93.69445652,42.61404542,87.43264022,53.8349494,223.5929258,41.92437086,118.1305708,48.47770089,61.96313947,52.7328361,65.84992667,3.403367149,22.62942221,15.05415225,68.18410307,32.83973428,48.29585678,25.04265956,47.46173606,30.97443987,243.7930316,37.30300779,20.80082135,102.7457927,39.32713306,103.1591374
K07337,341.5592838,230.0591232,133.0036391,120.2384684,176.0892321,279.1843616,75.15425565,317.1360026,222.2916794,365.029928,186.1651814,305.1153769,177.0389423,547.8401496,379.0489522,434.4991694,254.1528982,348.1333394,236.8146485,264.6119217,60.17403585,127.7832335,121.6021403,270.2601238,129.5086587,138.4498114,245.5845502,277.9955798,137.2397543,143.906214,129.3862751,46.23470815,101.2836936,136.0279439,173.622017,299.7548688,252.328691,215.9998879,249.5160782,315.0452392,102.3566454,114.2343527,190.7240474,153.7286221,195.8540246
K07338,0,0,0,0,0,0,0,0,0,0,50.35339396,0,0,0,0,0,0,0,0,0,0,0,0,3.244599234,0,0,0,10.02565129,0,0,0,7.941546732,0,0,0,0,0,0,0,0,0,0,0,0,0
K07339,259.7038615,214.504683,111.6746999,53.99953859,432.5869894,106.1986428,254.1145023,26.97636119,84.79486526,121.3357738,282.0031348,125.317728,10.16532468,176.3026678,246.0890131,9.735297662,24.55682139,35.87104917,15.67040752,96.24102357,35.950292,39.63520183,11.59548153,28.54650747,21.66918073,14.89528408,8.880901128,23.8583789,22.97248511,5.811383173,32.08780863,96.69887095,17.42722058,47.79374948,64.74641869,58.81401071,63.02434335,35.85138757,61.9661069,59.62596554,112.443957,10.3165364,9.378743386,73.56159612,40.7777919
K07340,180.0965766,124.5841766,88.01640767,40.52262596,140.8983711,61.36318416,137.7565711,47.83279279,33.23487894,316.9363124,86.80598647,228.2895929,177.8214653,44.43969681,107.7399353,275.3219598,63.12038708,180.4940733,66.63649486,106.5120221,53.64732548,45.06535702,65.44942284,208.5248532,44.55377391,104.7443474,29.72935804,79.6753995,49.54734432,65.76784859,3.375697498,29.63552805,17.59814662,63.36139605,6.979873837,34.03648957,13.54857857,82.19863628,28.80245171,244.2051425,49.9605176,23.48879614,108.0562183,55.16760895,99.20091944
K07341,1267.274138,1259.078391,1478.448707,1349.138451,792.3116939,1225.43513,1214.497439,2119.704804,1171.353046,1652.311348,1140.828786,1148.53222,1449.81438,1226.359014,1335.533588,1074.060045,1353.26546,1268.519037,900.7766832,1309.255775,1296.390762,1067.083233,989.287969,1769.123723,1082.443915,1347.460392,1038.798437,1217.431483,1486.339462,1313.373114,1070.037043,1161.444236,1826.693526,1735.60924,1706.161294,1624.670524,1567.582873,1006.059098,1607.649608,1233.054259,970.7307223,1832.624993,1466.690245,1912.220168,1088.223367
K07342,157.9126375,174.6395459,272.6907091,252.2908675,70.02222079,189.3681059,0,126.2345888,148.2158987,44.100887,129.208709,209.2606946,195.2708465,205.9683339,112.4413143,173.6646208,100.8876079,149.2833175,70.69094947,71.59004763,88.87031695,347.1398108,160.0640271,50.5616714,121.7803154,62.03193016,139.9482003,108.8897126,72.2290175,123.5887488,0,270.0125889,100.5760743,83.96985012,63.59440607,56.85354368,166.6475164,152.6437684,67.3550667,181.5976476,146.8053855,42.29500342,112.6241776,310.7218056,337.6574692
K07343,746.944858,506.7982746,1178.386677,979.260248,344.3585893,651.1943414,773.4285723,665.2199223,978.143106,841.8643907,747.8342318,850.1578641,822.4474267,742.9134049,962.9576894,948.9136119,771.2248245,1195.94092,808.9134202,972.275604,583.1783893,796.8556621,954.5989587,1031.912434,564.0577349,825.7144987,576.5177863,592.9886079,869.6806765,821.2444369,916.1345744,712.3414336,936.5853971,767.0423817,1363.892137,1218.123314,1210.939902,777.6631808,1336.355198,1095.686383,700.8197039,1104.211095,1060.731495,1080.904759,978.7306394
K07344,6.323542913,9.772812836,7.895188468,262.9268645,31.7356558,29.14737636,41.70845105,21.42591128,11.33526826,25.66041234,10.14635538,21.56870828,38.15793586,26.61454585,10.55674544,19.75258291,17.28522936,21.30752946,13.08079614,24.29379833,4.272847513,24.78158072,14.13378957,22.13709379,11.80524868,11.17213591,5.237182352,15.78114314,7.270588162,10.18625201,8.559522532,0,7.784745923,11.55622021,28.65684195,18.59754382,54.4554668,47.26145958,19.7335337,14.46126772,4.829250479,6.113725798,17.68889291,28.54221627,3.070312744
K07345,328.1163904,318.0135195,179.2583701,133.1258081,214.7425286,82.48604888,251.4547529,200.3182618,35.99606791,681.4886096,318.8982868,406.5538619,337.3593169,101.3244071,209.1410491,585.850162,138.8762193,266.6261994,129.3791748,256.0902395,108.6866932,124.4439931,90.72615967,531.8200664,50.70003218,155.848419,64.20355794,191.0186257,87.30596001,115.8781512,17.9032528,34.76674201,36.58907255,63.06587428,96.88048316,42.07675844,46.15445297,122.4130969,28.94621307,416.1195376,71.04543761,68.54962563,135.3911543,48.42866917,173.4966629
K07346,262.7011259,193.1761105,169.9842817,71.45470101,144.5131061,69.17640713,200.1727593,98.74890259,38.41797551,591.5637526,191.8713357,395.5976963,230.1365407,65.2967059,125.2391404,308.0051519,88.29522837,169.4017215,90.16005199,183.8310729,48.1935746,96.27958421,60.41807396,318.926191,69.92776191,92.43556733,53.62743282,139.5097149,61.12377028,97.99946153,8.186754362,23.84270018,24.43775539,77.64007337,65.35240513,27.37693041,38.03895619,107.031531,48.94869009,141.8903962,34.13425557,66.55348127,62.70234802,45.49422277,127.2996046
K07347,1463.144998,1057.903218,580.8202899,445.6849364,703.9420461,493.125444,651.1776859,588.4994773,187.7904389,2880.56276,950.595335,1501.23024,1496.212029,282.5800276,867.3099933,1999.144332,480.9441208,1271.020576,618.6180959,1042.570294,348.0367539,561.5146922,366.501835,2212.23293,293.5217236,675.4139479,321.8388922,661.3900306,367.5550758,441.1065243,34.07222337,211.2818615,135.7243998,419.4119336,286.6337924,265.8376839,286.368007,448.9520654,214.6453537,1792.513109,276.306029,241.5620302,749.2884474,281.1045319,745.1261964
K07348,177.6348957,102.2824566,50.27304183,53.63769699,97.31901873,49.51998896,153.1666282,55.01749633,17.82804686,338.854273,83.94916123,158.085561,154.3551655,53.70751862,103.4568994,152.0791877,40.23434014,165.3080804,59.9075843,108.3962303,36.1506374,62.63320807,52.66313952,193.2094685,29.72265324,48.52562985,44.37941835,69.00895569,47.43854963,49.51167132,7.819412282,18.30593823,19.2702869,67.60284543,38.80336641,24.52849342,9.415113918,32.11674846,16.01221044,257.8803058,23.22345082,19.71377278,56.35753844,46.46886424,88.44648654
K07349,179.3447503,137.4741852,69.22798189,52.12322084,91.44078245,55.37823602,172.7629468,106.6098838,13.4997403,347.6187564,110.2074283,151.9338152,173.3511548,41.0072701,71.81125957,219.6346675,75.40388687,161.5772378,58.81011763,122.9664348,50.18559075,55.33158274,38.21597878,225.4996468,32.66577871,74.10149123,43.02012987,85.21803598,52.57847597,79.308288,1.628277616,12.70647477,26.23723678,40.75007432,49.37918589,54.72533616,21.23938934,40.87013676,29.63828756,296.2149228,25.90683274,24.25742843,111.677756,33.86760165,90.28274577
K07350,170.2865622,147.2573741,70.81649303,40.59879631,85.68508597,51.25753244,89.1792539,70.29510701,17.92934258,332.690902,90.31858772,181.7263926,143.3901068,25.01639683,100.3940306,224.6976453,55.05090059,158.1224613,89.69246408,121.5146861,49.98955328,56.35864925,44.59988371,235.8738259,21.15131793,74.40064498,31.18540116,77.55588801,42.76718141,56.54628758,6.37384988,18.65218542,18.98747398,56.96967627,26.35820778,34.68338191,21.92730478,51.94320611,24.86106358,257.6723378,39.59882109,19.82578285,84.67983279,40.58382716,117.1299833
K07351,149.5721854,152.4335222,85.22460581,43.65378121,82.28486489,60.63126102,127.1770014,92.31660151,8.755126562,390.3968589,94.27467347,181.7722222,167.2278176,27.76734081,113.6070615,176.9528506,51.10134916,142.2739957,59.09552681,61.76167016,40.9019352,44.88348386,44.79032586,182.1481315,36.03812293,73.32139954,34.79501165,52.48023039,68.08102822,44.76016652,8.448030136,41.31355218,11.95766686,52.06635681,52.9375666,33.06217657,27.20191418,56.59004735,29.08958445,93.63208357,28.75569407,19.49187919,54.60496516,30.97908472,119.5009221
K07352,133.9831386,102.8636069,44.85044558,32.96483461,52.5166656,33.8157332,82.36694978,45.08378171,17.92934258,234.2859622,63.93139249,121.4459388,131.1043347,36.3085204,65.25611992,173.3631197,42.65468716,60.64634775,53.64938129,82.03026291,26.38337534,41.99271905,25.01000423,183.8606233,35.01184067,35.78765202,16.92921777,56.22023207,33.85735195,40.377006,0,19.68841794,9.565659242,27.8806143,7.949300758,19.38188989,14.46593024,46.05630942,16.40139611,81.28948753,16.82145042,26.43437714,60.33438087,27.13104001,63.95027826
K07353,197.237354,162.0325807,58.45232947,44.48576813,107.9377086,65.6747789,137.6090885,68.91302581,21.85300126,317.557304,96.60674596,135.386879,188.5066604,46.96256469,116.2893017,270.1150171,38.47100528,126.2602751,55.36040138,122.3772351,41.72578341,62.55745976,43.22298655,303.4652462,26.29168001,63.62450769,37.13263668,85.37729176,51.7420898,47.10366185,1.148577572,16.44655565,18.33307286,39.66631884,42.30092577,35.66596798,24.43065645,43.29435216,20.06881291,108.0606174,20.95293361,39.11527548,65.9548368,39.31300357,86.04756961
K07354,140.177506,133.9355102,55.09903016,47.65123678,79.19754628,43.65727763,62.32297284,51.30223436,17.80569195,247.0325548,76.48561511,149.6780929,140.7855463,24.76719135,91.20855382,248.5200608,39.29091423,131.4379554,64.42278646,102.3655394,45.04805721,66.80221053,45.45428761,206.3676996,32.25078696,54.95667022,29.57748393,66.93370642,44.20914002,49.97789528,2.227184326,21.10443223,18.09464605,36.19390091,29.82358353,19.96111879,15.32390955,45.7386797,20.63182518,192.2599513,21.59895327,23.6997864,74.34305321,30.88310035,89.26576772
K07355,138.6164823,138.212316,45.99029116,45.45868905,102.131858,48.42562457,37.44543258,59.77960006,12.67931409,233.905257,101.7250886,162.5197501,154.3360016,22.75893193,101.1705591,201.4893391,37.37792428,125.3649959,48.54074668,121.8217385,72.17644526,53.82492165,43.69638698,272.7435213,33.91009886,68.01631101,35.91613053,78.46964639,44.89372635,33.51980128,12.23457215,11.93425807,8.697426556,40.01325731,35.8377316,49.68617077,13.81056765,38.3863163,20.87779925,245.6733892,25.95454329,33.29855242,71.11234577,27.26515681,84.79594907
K07356,131.3838185,94.04672629,49.54906369,38.61594911,56.267856,44.44353507,67.23832635,36.22803888,11.09911684,221.3794526,64.41207965,137.727702,145.2654301,26.40619666,81.27135814,207.6050279,29.67282585,93.30207347,55.0018867,82.66945977,45.22864345,43.99237233,39.51160332,221.6177156,18.2670473,57.94191279,44.33842751,79.46920022,31.43896967,41.12937257,5.766816558,14.46496012,13.27479242,31.8635592,27.25474546,30.45725554,7.439621266,43.23653537,16.87000743,219.9855673,12.23378213,20.76986775,83.31890691,23.66316271,103.2340206
K07357,239.206473,119.0823999,92.93762968,90.29027873,77.87470652,39.5517836,101.0498809,48.39619456,21.98651171,309.7612986,134.4406421,252.9515411,206.1441546,30.2809137,67.38434475,236.2079715,39.28904821,102.9379108,52.35376777,112.6107612,35.68290103,36.53951929,44.86485651,205.2593442,25.91581095,63.8033708,22.68348392,49.85374091,37.81323432,31.54750865,4.090746721,17.29144658,11.63227246,29.47217646,61.19820137,16.29973557,15.26859909,42.37729388,14.08515661,117.3794781,26.72685826,21.61026423,46.34847383,40.62494553,86.55305871
K07358,161.1887229,102.5534653,62.0243348,39.75658445,67.5591276,45.67672907,79.46961989,61.16895006,17.29866219,252.6382472,84.40769936,144.2141183,107.9815087,31.84666933,69.41818401,94.54104148,30.41837424,100.5224349,54.80705343,83.46176407,37.51309861,52.33263479,34.06624283,162.1484391,20.56190249,27.33529199,13.61143138,38.54082029,43.55518643,42.34424925,2.781981857,25.78009643,10.54763288,26.89988917,28.76128918,24.93348649,4.187123527,31.74017017,23.73669387,81.38968317,13.27887909,12.75226234,37.19104214,34.44300239,75.58344445
K07367,0,0,0,0,7.927043863,0,0,0,0,0,0,0,5.792000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59810017,0,0,0,0,0,0,0,0,0,0
K07374,4.911180339,0,0,0,0,8.629735272,0,9.122992058,1.478708667,9.092966393,0,0,12.65880426,2.263388285,0,1.491964096,0,0,0,0,1.374283252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.035903833,0,0,0,1.413228346,0
K07375,4.272506663,2.95213939,5.148750704,2.838227912,0,1.455744568,0,0,1.28641023,5.27364867,2.897056256,0,5.506296022,0,0,1.29794186,0,0,0,0,0,1.506465257,0,0,1.310640165,0,0,1.273812197,0,0,0,0,0,0,8.555301265,0,0,0,0,10.56440078,0,0,0,1.229445287,1.376508232
K07386,1774.467562,2368.563452,829.9261838,2203.258471,2364.400627,1579.369047,1135.315523,6043.097273,4089.957133,4298.466066,1731.21197,1600.388406,1670.506901,1770.017553,2380.009656,1536.281127,2644.242646,2581.754333,2830.496675,2039.390253,7039.16251,1519.53675,2371.477747,2388.386901,2065.69755,3880.494019,3176.017558,2065.115859,4902.027916,3938.046228,6339.421055,2503.121011,1578.297089,5822.781887,2355.400958,3444.128074,2267.384092,3256.660893,3348.305437,1347.300798,2149.563973,2505.980065,3263.844592,1190.026313,1758.525368
K07387,1223.426581,622.4508675,259.8242301,253.9264463,1254.425876,207.4329547,552.8830219,185.7176318,268.650569,914.3220138,822.4920721,728.4900907,821.7349663,187.920391,620.8109077,577.3711076,192.5476932,355.6662938,192.2359536,425.226859,126.3824053,194.7341342,156.3949696,646.579912,110.2151075,228.8047578,138.8869457,234.0983192,142.3137666,158.5578763,160.6988713,95.81604872,73.266332,176.697176,125.554839,168.1764429,90.47870894,133.7605049,141.2710528,742.3568595,306.723835,127.3050147,322.3601468,90.80201392,266.9787631
K07388,211.4693373,301.6449052,534.8398121,385.2689151,152.6441302,229.0704269,79.02185998,250.881212,221.2855181,94.98652585,278.999405,345.2174078,325.1626548,321.8426223,154.574827,231.0254776,222.7717269,222.9020913,118.4992441,88.61082789,116.7619422,448.3484611,186.208688,104.4873688,234.8535257,145.3199161,258.340387,237.8451378,164.4376524,234.3872219,3.041837305,400.7577137,182.7881393,118.9917813,92.23949067,108.3681932,283.1597657,207.4965671,117.6574877,338.4932689,262.0559118,79.89603068,211.4483748,456.4825835,522.0811567
K07389,0,5.396123639,0,5.187908397,9.183242071,0,0,0,0,0,17.65146298,25.48373798,0,0,5.2665721,1.581644998,3.891518144,1.631511667,0,1.564809784,0,0,0,0,0,0,0,0,0,0,0,0,1.433728786,0,4.170124988,0,3.035473886,0,0,0,3.208860885,0,0,0,0
K07390,129.8853954,173.0946212,73.53258239,40.14721109,94.16781417,58.76941219,58.42778704,60.62991334,7.419038311,294.5136364,198.8460975,250.7363525,175.0834825,43.70680826,99.70165802,264.1503696,97.35567,175.0218206,91.41071052,86.40178162,64.37435327,110.0498844,68.18143141,235.5494096,35.29620774,71.57530403,32.02786028,89.60772621,84.05963244,58.11383173,2.428133288,42.24334884,15.8328153,54.29085137,17.86816007,24.06027711,9.577443469,142.1930341,13.5735692,301.3777535,35.62327362,5.469181477,105.4359135,23.63502578,111.1411732
K07391,7609.237644,8000.947386,8346.146665,8653.526804,7050.152834,8901.101866,6842.0554,7272.114604,10379.71241,6900.9132,6747.305585,7389.183937,7230.979431,7569.075845,7612.8016,8131.553919,9410.108071,9008.348261,8138.672051,8972.676867,7193.636281,9113.181224,8625.44191,8104.445465,9042.521588,8221.685461,8720.27461,9005.138264,10110.28912,8308.246825,9154.868341,7098.836904,9140.740632,6944.671615,9145.206457,9695.948637,8814.632734,9133.637277,9397.458834,8129.724738,9292.128818,8267.554987,7510.261588,8347.236874,9182.890979
K07392,242.7490036,314.1380257,476.8668037,323.1220194,150.5660199,210.5914833,47.04272551,218.6446616,202.1504795,74.68035473,275.3973687,363.8890515,383.0688154,290.1437666,153.1807901,210.9736992,187.4905978,199.6893393,111.4520521,76.9254068,108.6114068,476.0654897,188.1406595,129.9792121,218.327088,141.6968457,239.8473987,204.8023363,194.5844528,179.5262249,1.43423417,397.7075363,180.1785841,137.0344817,89.95478164,117.2955823,230.4430863,240.6447148,107.7078134,312.0295668,239.1557678,86.64682344,182.6105518,472.0227872,556.0040606
K07393,160.1416454,193.878903,98.34999031,54.63325159,84.95350193,85.72839218,94.69733148,67.55713706,31.81490816,373.2621379,156.2993718,224.1873657,212.1676006,45.26110072,140.2025999,448.4877839,240.2419765,380.6132682,193.6529568,112.8790358,1053.215286,132.6796367,272.44992,305.4730817,352.8973561,467.3250664,77.67256265,589.5964639,1123.47844,1164.970931,16.4450688,41.93107342,85.1121716,86.95270541,53.80313557,102.0719278,20.86268768,672.6379869,85.88543184,282.2297568,88.64162494,46.91913382,151.4772164,52.01209333,262.0260639
K07396,80.16163194,48.33308797,26.63886335,27.92265055,75.76273326,53.36214567,0,42.53880934,23.87391867,32.66836314,70.88967025,61.24202132,78.42867226,29.09429688,31.99279289,30.83816713,37.53358162,22.84429628,7.088204404,31.97507624,8.717818996,26.11017985,33.38902081,52.25459799,43.93265592,24.03296286,53.25017608,42.02843189,20.80831123,16.3881416,12.56505029,3.885073221,29.27696908,18.98665668,21.29715203,26.79529518,19.0935421,23.95900401,40.26928175,31.45777955,35.76675999,8.090317836,11.87391356,13.80693592,28.17483882
K07397,173.7341814,170.9370873,101.4144194,53.37485699,93.36296106,91.71503094,66.93948934,73.73465838,23.34940289,348.4514529,191.1148517,154.9397865,218.1959969,61.51169607,109.4666764,338.1063146,50.11410588,179.6596789,74.53403714,134.9454422,49.72794422,98.51807018,51.00198993,311.4630387,54.69002059,102.536368,54.11667876,130.3229329,76.21458674,72.78964382,10.73394078,84.0392461,27.0101832,48.96678126,48.1948223,42.72086254,42.28764026,102.7328835,37.18029724,339.0611756,77.25394786,64.2802593,107.0797198,17.86917759,94.82636395
K07399,20.14811169,34.80732641,68.17312645,26.63819233,18.91826901,72.98439594,58.9214626,41.4627196,39.57278381,39.02891599,217.5170003,148.1379322,53.2616229,15.69395175,63.45619115,318.3250533,247.1329662,332.5194757,157.75654,31.10404163,1219.133688,130.9506392,318.8157749,90.45094593,395.9380111,803.0807491,69.67714895,929.1443415,1504.9831,2023.502364,78.38933303,86.76903435,155.2813027,42.05190817,88.86855057,119.8247651,31.1561803,862.8607171,177.0912451,53.3470056,136.5766422,100.0906352,184.7216453,85.14188711,373.3318576
K07400,160.4489438,147.4378365,73.25572779,60.98494402,78.77499839,64.24989309,164.7338996,50.71925443,25.36198037,395.396912,100.9443039,205.5238964,188.6623353,31.35735853,97.04756296,257.8237291,70.47296139,191.3108291,72.58445705,122.2996647,70.81853382,62.98907857,59.0277396,262.8632348,36.53409461,93.94258654,57.84149406,106.6016615,81.82193389,74.16310484,5.766816558,5.625262268,21.79499734,62.32137313,39.74650379,38.76377978,20.25230233,100.9626473,31.16265261,262.1957736,59.63968786,33.24586686,102.2332565,51.40618107,113.4305887
K07402,4398.696864,5872.120474,5632.975697,3982.084008,6312.918287,5783.311938,4447.284917,4487.013318,3880.584814,5080.695386,5339.250257,6605.608002,3839.731284,4886.765724,4282.040946,4423.687798,4430.377001,5256.403867,4484.060665,3571.730298,3707.979663,5076.721418,4726.423254,4383.477389,5025.472271,4145.049502,3980.86354,5593.07418,4632.259352,4007.778088,3550.732995,4715.48654,4657.657734,3167.835002,3953.946402,4742.756263,3477.474483,4878.254382,4809.446337,4976.31018,5783.920416,3755.689743,3715.220636,5456.34381,4890.531781
K07403,497.8758369,24.31961505,57.81602679,304.7960147,56.0795489,133.7782068,56.0997493,144.2818431,272.0303587,220.4091532,79.60812333,178.4715872,113.9278303,204.7318368,172.736697,143.2741363,87.32183762,52.66907542,78.76487236,271.5641618,43.64718993,73.55019492,149.5358002,85.30928371,71.74540466,105.487425,129.4070844,106.5155682,74.68727434,46.3754049,318.6238973,88.59598148,38.15643466,71.33083571,207.8769797,192.7370019,363.9701546,60.68262797,208.7077228,115.1048972,219.0623759,200.3127962,65.40707922,98.74733069,39.7666989
K07404,608.4472732,1266.415658,665.7062341,728.141368,812.6979156,641.6239218,472.6484463,1800.721314,839.5442495,805.5685385,1436.133851,616.0611185,976.4612057,702.175753,1001.152434,733.8841102,1208.307332,1073.257715,1244.82627,837.6624658,2581.29271,719.4117584,880.6045803,998.2198415,684.9014521,1124.290778,1180.926017,504.8203138,1265.288096,786.6508394,1939.433956,1503.495878,875.5476379,2455.063145,993.8033846,1170.892467,778.0079298,823.3581982,1221.044004,849.7356283,794.1090623,951.5825788,1275.094161,742.5890198,689.1411888
K07405,96.37561759,34.41337276,71.12847319,461.275059,27.34115224,101.2330423,64.27965759,271.413349,1186.397263,785.5273065,59.1028188,94.27363977,60.27408419,223.2756021,196.723789,142.0954596,118.5067155,138.2046713,116.7686358,251.2521981,17.08790327,91.23997823,85.34950683,189.1139414,88.00240303,125.1962591,279.2838153,180.3557273,103.6284279,142.2973951,472.7259922,49.29054515,103.0242353,194.5822952,296.4765611,536.2486339,545.4788286,111.7622222,455.9415235,273.1597834,62.66358238,328.4500239,178.6764571,125.9272058,75.17382967
K07406,1108.911213,1284.430147,2260.492225,1362.72732,828.8179721,1280.738945,864.0165972,1255.052183,1393.745058,1079.362085,1248.461055,1085.561358,1577.723117,1180.40264,998.9313651,1364.566089,1375.590958,1401.835726,958.3426946,1665.573399,924.2777739,1230.795646,1438.634899,1548.86589,1262.655112,1256.642184,1152.768612,1222.384554,1318.943247,1430.419543,1195.221749,989.5640369,1505.927433,894.4334959,1957.702411,1579.682778,1284.499032,1256.633682,1853.02279,1605.940075,1494.369475,1676.699953,1528.060016,1974.649219,1546.053886
K07407,8118.775702,7964.39312,9120.429353,7305.135949,7909.352597,6849.306691,7158.662556,8499.022104,12127.00406,11159.27275,8639.326394,6833.750171,9974.670249,7384.882119,8874.47686,7709.811376,7926.356756,8493.29825,6719.667665,9509.400688,7673.098608,8529.176438,7693.568369,7291.901167,7405.512203,8337.825815,7504.113816,6846.900892,8182.95545,7265.474277,10931.33736,6886.722926,8338.933356,9039.472097,10002.29508,11053.72739,9552.907297,7384.341425,11549.74212,7866.081995,7856.300587,9902.93661,10420.12309,9214.980087,8376.174876
